,hs,wind_speed,wind_dir,picks_period,avg_period
49792,0.2,5.9,3,4.61,3.98
49793,0.3,6.1,3,4.66,3.87
49794,0.3,6.4,3,4.82,3.79
49795,0.5,6.6,3,2.68,3.32
49796,0.7,6.6,1,3.51,3.63
49797,0.7,6.6,1,3.71,3.93
49798,0.7,6.5,1,3.9,4.08
49799,0.7,6.6,1,4.05,4.16
49800,0.7,6.6,1,4.3,4.17
49801,0.7,6.6,1,4.56,4.16
49802,0.8,7.0,1,4.87,4.22
49803,1.0,7.5,1,5.58,4.53
49804,1.3,7.6,1,6.23,5.04
49805,1.5,7.7,1,6.58,5.4
49806,1.6,8.2,1,6.73,5.56
49807,1.7,8.8,1,6.86,5.6
49808,1.9,9.5,1,6.91,5.64
49809,2.2,0.0,1,6.91,5.76
49810,2.4,0.6,1,7.02,5.93
49811,2.7,1.2,1,7.18,6.1
49812,2.9,1.7,1,7.36,6.27
49813,3.1,1.9,1,7.49,6.4
49814,3.2,1.7,1,7.52,6.44
49815,3.2,1.8,1,7.49,6.44
49816,3.2,1.8,1,7.47,6.42
49817,3.2,1.8,1,7.43,6.41
49818,3.1,1.5,1,7.4,6.39
49819,3.1,1.4,1,7.34,6.36
49820,3.1,1.4,1,7.28,6.33
49821,3.1,1.4,1,7.27,6.33
49822,3.1,1.3,1,7.3,6.34
49823,3.1,1.4,1,7.35,6.35
49824,3.1,1.3,1,7.4,6.37
49825,3.1,1.2,1,7.43,6.38
49826,3.0,1.1,1,7.45,6.39
49827,3.0,1.1,1,7.46,6.39
49828,3.0,0.9,1,7.45,6.38
49829,3.0,0.8,1,7.43,6.37
49830,2.9,0.7,1,7.4,6.35
49831,2.9,0.7,1,7.36,6.32
49832,2.8,0.6,1,7.3,6.29
49833,2.8,0.6,1,7.24,6.27
49834,2.8,0.5,1,7.19,6.24
49835,2.8,0.4,1,7.15,6.21
49836,2.7,0.4,1,7.11,6.18
49837,2.7,0.3,1,7.08,6.15
49838,2.7,0.2,1,7.06,6.13
49839,2.6,0.0,1,7.03,6.09
49840,2.6,9.9,1,7.0,6.06
49841,2.5,9.8,1,6.98,6.03
49842,2.5,9.8,1,6.94,5.99
49843,2.4,9.8,1,6.9,5.95
49844,2.4,9.8,1,6.86,5.91
49845,2.4,9.8,1,6.82,5.88
49846,2.4,9.9,1,6.78,5.85
49847,2.4,9.9,1,6.75,5.83
49848,2.4,9.8,1,6.74,5.83
49849,2.4,9.7,1,6.74,5.82
49850,2.3,9.4,1,6.76,5.82
49851,2.3,9.2,1,6.76,5.8
49852,2.2,9.1,1,6.75,5.77
49853,2.1,8.8,1,6.72,5.73
49854,2.0,8.6,1,6.67,5.69
49855,2.0,8.5,1,6.6,5.63
49856,1.9,8.4,1,6.53,5.57
49857,1.8,8.2,1,6.47,5.52
49858,1.8,8.1,1,6.4,5.46
49859,1.7,8.0,1,6.34,5.41
49860,1.6,7.8,1,6.29,5.36
49861,1.6,7.7,1,6.24,5.31
49862,1.5,7.6,1,6.19,5.26
49863,1.5,7.5,1,6.14,5.21
49864,1.4,7.4,1,6.09,5.17
49865,1.4,7.3,1,6.02,5.13
49866,1.3,7.1,1,5.96,5.1
49867,1.3,6.9,1,5.91,5.07
49868,1.2,6.6,1,5.87,5.06
49869,1.2,6.3,1,5.86,5.05
49870,1.1,6.2,1,5.84,5.05
49871,1.1,5.9,1,5.83,5.04
49872,1.0,5.6,1,5.82,5.04
49873,1.0,5.3,1,5.8,5.05
49874,0.9,5.0,1,5.79,5.07
49875,0.9,4.6,1,5.79,5.09
49876,0.8,4.3,1,5.78,5.1
49877,0.8,4.0,1,5.78,5.12
49878,0.8,3.7,1,5.79,5.12
49879,0.7,3.4,1,5.8,5.12
49880,0.7,3.2,1,5.81,5.12
49881,0.7,3.0,1,5.82,5.11
49882,0.6,2.9,1,5.83,5.09
49883,0.6,2.7,2,5.83,5.08
49884,0.6,2.5,2,5.84,5.06
49885,0.5,2.3,2,5.84,5.04
49886,0.5,2.0,2,5.85,5.01
49887,0.5,1.8,2,5.87,4.98
49888,0.5,1.7,6,5.88,4.95
49889,0.5,1.8,6,5.89,4.92
49890,0.4,2.2,5,5.9,4.89
49891,0.4,2.6,5,5.91,4.86
49892,0.4,3.1,5,5.91,4.84
49893,0.4,3.5,5,5.91,4.81
49894,0.3,3.9,5,5.9,4.78
49895,0.3,4.3,5,5.87,4.75
49896,0.3,4.7,5,5.83,4.72
49897,0.3,5.0,5,5.77,4.68
49898,0.3,5.2,5,5.71,4.63
49899,0.3,5.6,5,5.67,4.57
49900,0.3,5.8,5,5.63,4.5
49901,0.3,6.0,5,5.6,4.42
49902,0.3,6.1,5,5.58,4.31
49903,0.3,6.1,5,5.57,4.18
49904,0.3,6.0,5,5.56,3.9
49905,0.4,5.9,5,5.52,3.52
49906,0.5,5.7,5,4.39,3.65
49907,0.5,5.6,5,4.61,3.87
49908,0.6,5.4,5,4.66,3.97
49909,0.6,5.2,5,4.67,4.02
49910,0.5,4.8,5,4.67,4.03
49911,0.5,4.7,5,4.65,4.02
49912,0.5,4.7,5,4.63,4.0
49913,0.5,4.7,5,4.61,3.99
49914,0.4,4.8,8,4.6,3.99
49915,0.4,5.0,8,4.61,4.0
49916,0.4,5.5,8,4.65,4.03
49917,0.4,6.0,8,4.73,4.08
49918,0.4,6.6,8,4.9,4.1
49919,0.6,7.1,8,2.72,3.44
49920,0.9,7.6,8,3.99,3.89
49921,1.1,7.7,8,4.63,4.28
49922,1.2,7.9,8,4.94,4.56
49923,1.4,8.1,8,5.32,4.81
49924,1.6,8.3,8,5.84,5.06
49925,1.8,8.5,8,6.24,5.28
49926,1.9,8.6,7,6.44,5.47
49927,2.0,8.5,7,6.66,5.62
49928,2.0,8.4,7,6.85,5.74
49929,2.0,8.2,7,6.95,5.81
49930,2.0,8.0,7,6.99,5.84
49931,1.9,7.8,7,7.0,5.85
49932,1.8,7.7,7,6.99,5.83
49933,1.8,7.3,7,6.96,5.8
49934,1.7,7.1,7,6.92,5.76
49935,1.6,6.8,7,6.86,5.72
49936,1.5,6.6,7,6.77,5.67
49937,1.4,6.4,7,6.66,5.63
49938,1.3,6.1,7,6.57,5.59
49939,1.2,5.9,7,6.51,5.54
49940,1.2,5.9,7,6.47,5.49
49941,1.1,5.9,7,6.42,5.44
49942,1.0,5.8,7,6.37,5.36
49943,0.9,5.8,7,6.31,5.28
49944,0.9,5.7,7,6.21,5.18
49945,0.8,5.7,7,6.04,5.09
49946,0.8,5.6,7,5.93,5.01
49947,0.7,5.4,7,5.86,4.93
49948,0.7,5.3,7,5.8,4.87
49949,0.6,5.1,7,5.71,4.82
49950,0.6,4.9,7,5.52,4.78
49951,0.6,4.8,7,5.37,4.76
49952,0.6,4.8,7,5.32,4.76
49953,0.5,4.9,7,5.31,4.78
49954,0.6,5.2,7,5.36,4.82
49955,0.6,5.7,7,5.57,4.83
49956,0.6,6.5,7,5.66,4.71
49957,0.7,7.0,7,5.63,4.33
49958,0.9,7.2,7,5.5,3.93
49959,0.9,6.9,4,5.13,4.04
49960,0.9,7.1,4,4.56,4.04
49961,0.9,7.0,4,4.41,3.94
49962,0.9,7.2,4,4.31,3.92
49963,0.9,7.3,4,4.3,3.95
49964,0.9,7.4,4,4.24,3.9
49965,0.9,7.5,4,4.21,3.88
49966,0.9,7.7,4,4.15,3.9
49967,0.8,7.5,4,4.05,3.86
49968,0.9,7.5,4,4.05,3.83
49969,0.9,7.7,4,4.12,3.88
49970,0.9,7.8,4,4.1,3.88
49971,0.9,7.9,4,4.06,3.85
49972,0.9,7.9,4,4.08,3.91
49973,1.0,7.9,4,4.1,3.97
49974,1.0,7.6,4,4.11,3.97
49975,0.9,7.4,4,4.1,3.97
49976,0.9,7.0,4,4.1,3.98
49977,0.8,6.9,4,4.1,3.97
49978,0.8,7.0,4,4.08,3.94
49979,0.8,7.1,4,4.09,3.9
49980,0.9,7.9,4,4.13,3.9
49981,0.9,7.7,4,4.24,3.99
49982,0.9,7.9,4,4.4,4.03
49983,0.9,7.2,4,4.58,4.06
49984,0.9,7.2,4,4.63,4.07
49985,0.9,6.5,4,4.61,4.07
49986,0.8,6.4,4,4.51,4.08
49987,0.8,6.1,4,4.44,4.08
49988,0.7,5.6,4,4.41,4.07
49989,0.6,5.1,4,4.38,4.06
49990,0.6,4.5,4,4.31,4.05
49991,0.5,3.8,4,4.26,4.05
49992,0.5,3.2,4,4.25,4.06
49993,0.4,2.4,4,4.25,4.09
49994,0.4,1.7,4,4.22,4.11
49995,0.4,1.4,3,4.2,4.12
49996,0.4,1.5,1,4.19,4.15
49997,0.4,2.4,2,4.17,4.2
49998,0.3,3.2,2,4.09,4.3
49999,0.3,3.8,2,4.29,4.67
50000,0.4,4.2,2,6.69,5.73
50001,0.7,4.6,2,6.75,6.19
50002,0.9,5.0,2,6.74,6.26
50003,1.0,5.4,2,6.61,6.13
50004,1.1,5.6,6,6.44,5.88
50005,1.1,5.7,6,6.22,5.54
50006,1.1,5.8,6,5.91,5.22
50007,1.0,5.9,6,5.71,4.96
50008,1.0,5.9,6,5.44,4.76
50009,1.0,6.1,6,5.25,4.59
50010,0.9,6.1,6,5.1,4.46
50011,0.8,5.9,6,4.89,4.37
50012,0.8,5.5,6,4.78,4.31
50013,0.7,5.2,6,4.71,4.28
50014,0.7,5.1,6,4.62,4.24
50015,0.6,4.9,6,4.46,4.21
50016,0.6,4.7,6,4.37,4.2
50017,0.6,4.4,6,4.29,4.18
50018,0.5,4.2,6,4.2,4.18
50019,0.5,3.8,6,4.08,4.17
50020,0.5,3.5,6,4.0,4.16
50021,0.4,3.6,6,3.95,4.14
50022,0.4,3.6,6,3.89,4.12
50023,0.4,3.5,6,3.78,4.11
50024,0.4,3.4,6,3.69,4.09
50025,0.3,3.4,6,3.63,4.07
50026,0.3,3.4,6,3.59,4.05
50027,0.3,3.6,6,3.55,4.04
50028,0.3,3.7,6,3.47,4.01
50029,0.3,3.7,6,3.88,3.94
50030,0.3,3.6,6,3.92,3.91
50031,0.3,3.6,6,3.92,3.92
50032,0.3,3.7,6,3.9,3.94
50033,0.3,3.7,5,3.83,3.96
50034,0.3,3.8,5,3.74,3.98
50035,0.3,3.9,5,3.66,4.0
50036,0.3,4.1,5,3.6,4.02
50037,0.2,4.2,5,3.56,4.07
50038,0.2,4.5,5,5.6,4.12
50039,0.2,5.0,8,5.6,4.17
50040,0.2,5.3,8,5.6,4.22
50041,0.2,6.0,8,5.59,4.21
50042,0.2,6.5,8,5.59,4.12
50043,0.2,7.0,8,2.7,3.81
50044,0.4,7.5,8,2.67,3.12
50045,0.8,7.7,8,3.54,3.45
50046,1.0,7.8,8,4.31,3.88
50047,1.0,7.7,8,4.62,4.07
50048,1.1,7.7,8,4.71,4.21
50049,1.1,7.5,8,4.82,4.33
50050,1.2,7.4,8,4.93,4.45
50051,1.2,7.0,8,5.08,4.55
50052,1.1,6.9,8,5.21,4.64
50053,1.1,6.4,8,5.44,4.72
50054,1.1,6.1,8,5.69,4.8
50055,1.0,6.0,8,5.79,4.86
50056,1.0,5.7,8,5.82,4.9
50057,0.9,5.5,8,5.83,4.92
50058,0.9,5.3,7,5.8,4.92
50059,0.8,5.1,7,5.74,4.89
50060,0.7,5.0,7,5.58,4.83
50061,0.7,4.9,7,5.35,4.74
50062,0.6,5.0,7,5.15,4.65
50063,0.6,5.2,4,4.98,4.55
50064,0.5,5.3,4,4.9,4.45
50065,0.5,5.5,4,4.85,4.38
50066,0.5,5.8,4,4.82,4.36
50067,0.5,6.1,3,4.85,4.48
50068,0.5,6.7,3,4.99,4.78
50069,0.6,7.4,3,6.08,5.08
50070,0.6,7.8,3,6.37,5.05
50071,1.0,8.2,1,3.45,3.7
50072,1.0,8.4,1,3.55,4.0
50073,1.0,8.7,1,3.88,4.07
50074,1.1,9.0,1,4.01,4.06
50075,1.3,9.4,1,4.32,4.09
50076,1.4,9.7,1,4.45,4.18
50077,1.6,9.7,1,4.77,4.34
50078,1.7,9.7,1,4.93,4.53
50079,1.8,9.9,1,5.29,4.73
50080,2.0,9.8,2,5.41,4.96
50081,2.1,9.8,2,5.82,5.17
50082,2.1,9.7,2,5.92,5.33
50083,2.2,9.5,2,6.05,5.44
50084,2.2,9.2,2,6.24,5.49
50085,2.1,8.9,2,6.28,5.5
50086,2.0,8.6,2,6.27,5.47
50087,1.9,8.3,2,6.21,5.41
50088,1.8,7.8,2,6.08,5.34
50089,1.7,7.4,2,5.97,5.28
50090,1.6,7.0,2,5.91,5.22
50091,1.5,6.6,2,5.88,5.19
50092,1.5,6.3,6,5.87,5.17
50093,1.4,6.1,6,5.86,5.15
50094,1.3,5.9,6,5.84,5.12
50095,1.3,5.8,6,5.81,5.09
50096,1.2,5.7,6,5.77,5.05
50097,1.1,5.5,6,5.72,5.01
50098,1.1,5.4,6,5.66,4.96
50099,1.0,5.3,6,5.6,4.91
50100,1.0,5.1,5,5.6,4.86
50101,0.9,4.8,5,5.65,4.81
50102,0.9,4.5,5,4.89,4.77
50103,0.8,4.5,5,4.87,4.74
50104,0.8,4.8,8,5.66,4.7
50105,0.7,5.2,8,5.62,4.64
50106,0.7,5.9,8,5.57,4.57
50107,0.7,6.5,8,4.94,4.41
50108,0.7,7.0,8,4.89,4.01
50109,0.9,7.5,7,3.91,3.84
50110,0.9,7.5,7,4.25,4.0
50111,1.0,7.2,7,4.57,4.12
50112,1.1,7.2,7,4.72,4.21
50113,1.1,6.8,7,4.87,4.37
50114,1.1,6.2,7,5.13,4.56
50115,1.1,5.7,4,5.35,4.74
50116,1.1,5.3,4,5.62,4.91
50117,1.0,5.2,4,5.94,5.09
50118,1.0,5.3,3,6.25,5.37
50119,1.0,5.8,3,6.68,5.69
50120,1.0,6.4,3,6.97,5.93
50121,1.0,7.1,3,7.17,5.65
50122,1.1,7.3,3,7.23,5.11
50123,1.1,7.7,3,7.18,5.01
50124,1.2,7.9,1,4.61,4.84
50125,1.2,7.8,1,4.62,4.76
50126,1.3,7.7,1,4.91,4.81
50127,1.3,7.3,1,5.28,4.88
50128,1.2,7.1,1,6.1,4.92
50129,1.2,6.7,1,6.04,4.94
50130,1.2,6.6,1,5.93,4.94
50131,1.1,6.2,1,5.83,4.92
50132,1.0,5.9,1,5.72,4.87
50133,1.0,5.5,1,5.54,4.78
50134,0.9,5.0,1,5.35,4.68
50135,0.8,4.5,1,5.24,4.57
50136,0.7,4.1,1,5.12,4.47
50137,0.7,3.8,1,4.92,4.37
50138,0.6,3.5,1,4.81,4.28
50139,0.6,3.2,2,4.73,4.21
50140,0.5,3.0,2,4.64,4.15
50141,0.5,2.7,2,4.49,4.1
50142,0.5,2.5,2,4.4,4.05
50143,0.4,2.5,6,4.35,4.02
50144,0.4,2.6,6,4.28,4.0
50145,0.4,2.7,6,4.13,3.98
50146,0.4,3.0,6,4.03,3.98
50147,0.3,3.4,6,3.98,4.0
50148,0.3,3.7,5,3.93,4.03
50149,0.3,4.0,5,3.86,4.08
50150,0.3,4.2,5,3.72,4.15
50151,0.3,4.3,5,3.66,4.22
50152,0.3,4.5,5,6.35,4.28
50153,0.3,4.8,5,6.37,4.33
50154,0.3,5.1,5,6.36,4.35
50155,0.2,5.4,5,6.31,4.32
50156,0.2,5.7,5,6.25,4.23
50157,0.2,6.1,5,6.19,4.01
50158,0.3,6.4,5,2.71,3.52
50159,0.5,6.6,8,3.58,3.34
50160,0.7,6.9,8,3.85,3.58
50161,0.8,7.0,8,4.6,3.87
50162,0.9,7.2,8,4.74,4.07
50163,1.0,7.5,8,4.89,4.23
50164,1.1,7.5,8,5.06,4.35
50165,1.1,7.6,8,5.18,4.45
50166,1.2,7.8,8,5.26,4.54
50167,1.3,7.9,8,5.33,4.63
50168,1.3,7.9,8,5.44,4.71
50169,1.4,7.9,8,5.59,4.79
50170,1.4,7.9,8,5.7,4.85
50171,1.5,7.9,8,5.78,4.91
50172,1.5,7.9,8,5.84,4.97
50173,1.5,7.9,8,5.91,5.03
50174,1.6,7.9,8,5.98,5.08
50175,1.6,7.9,8,6.08,5.12
50176,1.6,8.0,8,6.16,5.15
50177,1.6,7.9,8,6.21,5.17
50178,1.6,7.9,8,6.23,5.18
50179,1.6,8.0,8,6.24,5.17
50180,1.6,8.1,8,6.22,5.15
50181,1.6,8.2,7,6.19,5.11
50182,1.6,8.3,7,6.13,5.06
50183,1.6,8.4,7,6.02,5.02
50184,1.6,8.4,7,5.9,4.99
50185,1.6,8.4,7,5.83,4.97
50186,1.6,8.4,7,5.8,4.98
50187,1.6,8.3,7,5.81,5.0
50188,1.6,8.2,7,5.83,5.02
50189,1.6,8.1,7,5.86,5.04
50190,1.6,8.1,7,5.88,5.05
50191,1.6,8.1,7,5.89,5.05
50192,1.6,8.1,7,5.9,5.04
50193,1.6,8.2,7,5.9,5.03
50194,1.6,8.3,7,5.9,5.01
50195,1.6,8.4,7,5.9,5.0
50196,1.6,8.5,7,5.91,4.99
50197,1.6,8.5,7,5.91,5.0
50198,1.7,8.5,7,5.93,5.02
50199,1.7,8.3,7,5.96,5.04
50200,1.6,8.2,7,6.0,5.06
50201,1.6,8.2,7,6.07,5.08
50202,1.6,8.2,7,6.13,5.1
50203,1.6,8.2,7,6.18,5.09
50204,1.6,8.4,7,6.2,5.07
50205,1.6,8.4,7,6.19,5.04
50206,1.6,8.6,7,6.16,5.02
50207,1.7,8.8,7,6.14,5.01
50208,1.7,8.9,4,6.11,5.01
50209,1.7,8.8,4,6.07,5.03
50210,1.8,8.7,4,6.09,5.05
50211,1.7,8.6,4,6.14,5.06
50212,1.7,8.3,4,6.18,5.05
50213,1.6,8.1,4,6.18,5.01
50214,1.5,7.8,4,6.12,4.96
50215,1.4,7.4,4,5.96,4.89
50216,1.3,7.0,4,5.82,4.81
50217,1.2,6.7,4,5.69,4.72
50218,1.1,6.4,4,5.53,4.63
50219,1.0,6.2,4,5.25,4.53
50220,0.9,6.0,4,5.15,4.44
50221,0.8,5.6,4,5.08,4.35
50222,0.8,5.3,4,4.46,4.28
50223,0.7,5.0,4,4.45,4.23
50224,0.6,4.8,4,4.54,4.19
50225,0.6,4.7,3,4.67,4.13
50226,0.6,4.6,3,4.61,4.1
50227,0.5,4.8,3,4.51,4.11
50228,0.5,5.1,3,4.48,4.16
50229,0.5,5.3,3,4.52,4.22
50230,0.5,5.6,3,4.58,4.26
50231,0.5,5.9,3,4.66,4.27
50232,0.6,6.1,3,4.76,4.29
50233,0.7,6.2,3,4.85,4.35
50234,0.7,6.1,3,4.93,4.45
50235,0.8,6.3,3,5.05,4.54
50236,0.8,6.3,3,5.2,4.61
50237,0.8,6.4,3,5.32,4.66
50238,0.9,6.4,3,5.41,4.7
50239,0.9,6.4,3,5.49,4.71
50240,0.9,6.5,3,5.6,4.71
50241,0.9,6.5,3,5.64,4.68
50242,0.9,6.8,4,5.6,4.59
50243,0.9,7.0,4,5.48,4.41
50244,0.9,7.2,4,5.34,4.22
50245,1.0,7.4,4,5.21,4.1
50246,1.0,7.6,4,5.07,4.07
50247,1.1,8.0,4,4.44,4.07
50248,1.1,8.2,4,4.51,4.11
50249,1.1,8.4,4,4.65,4.12
50250,1.2,8.9,4,4.62,4.12
50251,1.3,9.2,4,4.48,4.15
50252,1.4,9.6,4,4.6,4.23
50253,1.6,9.9,4,4.79,4.34
50254,1.7,0.3,4,4.87,4.47
50255,1.9,0.7,4,5.12,4.62
50256,2.0,1.1,4,5.28,4.77
50257,2.1,1.2,4,5.36,4.91
50258,2.2,1.4,4,5.53,5.04
50259,2.4,1.5,4,5.76,5.17
50260,2.4,1.6,4,5.84,5.27
50261,2.5,1.7,4,5.88,5.34
50262,2.5,1.8,4,5.92,5.38
50263,2.6,2.0,3,5.99,5.46
50264,2.7,2.1,3,6.12,5.56
50265,2.8,2.2,3,6.22,5.64
50266,2.8,2.4,3,6.3,5.71
50267,2.9,2.4,3,6.36,5.77
50268,3.0,2.5,3,6.4,5.81
50269,3.0,2.4,3,6.43,5.84
50270,3.0,2.3,3,6.45,5.85
50271,3.0,2.2,3,6.46,5.85
50272,2.9,2.0,3,6.47,5.84
50273,2.9,1.9,3,6.47,5.82
50274,2.8,1.6,3,6.45,5.78
50275,2.7,1.4,3,6.44,5.74
50276,2.6,1.0,3,6.42,5.7
50277,2.5,0.8,3,6.42,5.66
50278,2.5,0.4,3,6.42,5.61
50279,2.4,0.0,3,6.42,5.57
50280,2.3,9.7,3,6.41,5.52
50281,2.2,9.3,3,6.38,5.45
50282,2.0,8.9,3,6.34,5.37
50283,1.9,8.5,3,6.29,5.28
50284,1.8,8.1,3,6.21,5.18
50285,1.6,7.7,3,6.1,5.08
50286,1.5,7.3,3,5.92,4.99
50287,1.3,6.8,3,5.81,4.93
50288,1.2,6.3,3,5.74,4.9
50289,1.1,5.9,3,5.66,4.88
50290,1.0,5.4,3,5.58,4.87
50291,0.9,4.9,3,5.47,4.87
50292,0.8,4.5,3,5.37,4.87
50293,0.8,4.2,3,5.29,4.88
50294,0.7,4.0,1,5.21,4.89
50295,0.7,3.9,1,5.12,4.89
50296,0.7,3.9,1,4.99,4.9
50297,0.6,3.8,1,4.9,4.9
50298,0.6,3.9,1,4.84,4.91
50299,0.6,4.1,1,4.8,4.93
50300,0.6,4.1,1,6.91,4.95
50301,0.6,4.2,1,6.89,4.97
50302,0.6,4.2,1,6.88,5.0
50303,0.5,4.1,1,6.87,5.03
50304,0.5,4.1,1,6.86,5.06
50305,0.5,4.0,1,6.85,5.08
50306,0.5,3.8,1,6.84,5.1
50307,0.5,3.6,3,6.82,5.12
50308,0.5,3.4,3,6.79,5.12
50309,0.5,3.4,3,6.76,5.13
50310,0.5,3.3,3,6.7,5.13
50311,0.5,3.3,3,6.38,5.13
50312,0.5,3.5,3,6.25,5.12
50313,0.5,3.6,3,6.2,5.11
50314,0.5,3.9,4,6.16,5.1
50315,0.5,4.2,4,6.13,5.09
50316,0.5,4.6,4,6.11,5.08
50317,0.5,5.1,4,6.1,5.08
50318,0.5,5.5,4,5.98,5.09
50319,0.5,5.9,4,5.9,5.1
50320,0.5,6.3,4,5.87,5.12
50321,0.5,6.7,4,5.87,5.14
50322,0.5,7.1,4,5.9,5.17
50323,0.5,7.4,4,5.97,5.16
50324,0.6,8.0,4,6.07,5.05
50325,0.9,8.6,4,6.16,3.71
50326,1.1,9.2,4,3.59,4.1
50327,1.3,9.8,4,4.09,4.27
50328,1.6,0.5,4,4.7,4.44
50329,2.0,1.3,4,5.13,4.72
50330,2.3,1.9,4,5.59,5.06
50331,2.7,2.6,4,6.04,5.42
50332,3.1,3.3,4,6.4,5.75
50333,3.4,3.9,4,6.8,6.05
50334,3.7,4.6,4,6.99,6.32
50335,4.0,5.2,4,7.4,6.57
50336,4.3,5.7,4,7.53,6.78
50337,4.6,6.4,4,7.54,6.97
50338,4.8,7.0,4,7.6,7.12
50339,5.0,7.4,4,7.75,7.26
50340,5.2,7.8,4,7.9,7.38
50341,5.4,8.0,4,7.97,7.49
50342,5.5,8.0,4,8.12,7.57
50343,5.5,7.9,4,8.24,7.59
50344,5.4,7.7,4,8.24,7.59
50345,5.4,7.5,4,8.2,7.57
50346,5.3,7.1,4,8.22,7.52
50347,5.1,6.6,4,8.25,7.44
50348,4.9,5.7,4,8.22,7.31
50349,4.6,5.0,4,8.17,7.16
50350,4.4,4.3,4,7.78,6.99
50351,4.0,3.6,4,7.59,6.81
50352,3.7,2.4,4,7.52,6.62
50353,3.3,1.2,4,7.43,6.42
50354,3.0,0.0,4,7.02,6.24
50355,2.6,8.7,4,6.92,6.08
50356,2.3,7.6,4,6.78,5.96
50357,2.0,6.5,7,6.52,5.85
50358,1.7,5.8,7,6.36,5.81
50359,1.4,4.9,7,6.23,5.88
50360,1.2,4.9,8,6.1,6.05
50361,1.1,5.5,8,5.86,6.29
50362,1.0,6.3,8,5.73,6.49
50363,1.0,6.9,8,1.43,6.51
50364,1.1,8.3,8,1.37,5.92
50365,1.3,8.4,8,4.62,5.5
50366,1.5,8.6,8,4.9,5.38
50367,1.7,8.5,8,5.3,5.43
50368,1.9,9.1,8,5.67,5.55
50369,2.1,9.6,8,5.95,5.73
50370,2.4,0.2,8,6.49,5.96
50371,2.7,0.8,8,7.09,6.3
50372,3.1,1.4,8,7.72,6.67
50373,3.5,2.0,8,8.26,7.04
50374,3.9,2.6,8,8.66,7.35
50375,4.3,3.0,8,9.17,7.61
50376,4.5,3.3,8,9.33,7.8
50377,4.7,3.3,8,9.47,7.94
50378,4.8,3.3,8,9.66,8.02
50379,4.8,3.2,8,9.81,8.05
50380,4.7,2.6,8,9.82,8.03
50381,4.5,2.3,8,9.71,7.96
50382,4.3,2.0,8,9.53,7.86
50383,4.0,1.6,8,9.38,7.73
50384,3.8,1.1,8,9.28,7.59
50385,3.6,0.6,8,9.21,7.45
50386,3.4,0.0,8,9.12,7.31
50387,3.2,9.6,8,8.95,7.17
50388,3.0,9.2,5,8.61,7.04
50389,2.8,9.2,5,8.48,6.9
50390,2.7,9.2,5,8.4,6.78
50391,2.6,9.1,5,8.33,6.66
50392,2.5,8.6,5,8.22,6.6
50393,2.4,8.6,5,8.08,6.53
50394,2.4,8.7,5,7.93,6.47
50395,2.4,9.0,5,7.87,6.43
50396,2.5,9.2,5,7.85,6.44
50397,2.6,9.4,5,7.89,6.51
50398,2.7,9.7,5,8.03,6.61
50399,2.8,9.9,5,8.24,6.72
50400,2.9,0.1,5,8.36,6.82
50401,3.0,0.0,5,8.43,6.89
50402,3.0,9.9,5,8.46,6.93
50403,3.0,9.7,5,8.46,6.94
50404,3.0,9.5,5,8.43,6.9
50405,2.9,9.3,5,8.37,6.84
50406,2.8,8.9,5,8.27,6.76
50407,2.7,8.4,5,8.12,6.68
50408,2.5,8.0,5,7.89,6.6
50409,2.4,7.6,5,7.77,6.52
50410,2.3,7.2,5,7.68,6.44
50411,2.1,6.7,8,7.59,6.36
50412,2.0,6.5,8,7.46,6.28
50413,1.9,6.4,8,7.21,6.18
50414,1.8,6.6,8,7.06,6.06
50415,1.6,6.9,8,6.97,5.94
50416,1.6,7.5,7,6.88,5.75
50417,1.6,8.0,7,6.71,5.5
50418,1.6,8.5,7,6.47,5.27
50419,1.7,8.9,7,6.36,5.13
50420,1.8,9.3,7,6.26,5.09
50421,1.9,9.6,7,6.18,5.13
50422,2.1,0.1,7,6.23,5.26
50423,2.3,0.4,7,6.36,5.43
50424,2.5,0.8,7,6.54,5.64
50425,2.7,0.9,7,6.89,5.84
50426,2.8,0.9,7,7.09,6.02
50427,2.9,1.0,7,7.46,6.19
50428,3.0,0.9,7,7.72,6.34
50429,3.0,0.9,7,7.88,6.45
50430,3.0,0.9,7,8.08,6.54
50431,3.0,0.9,7,8.28,6.6
50432,3.0,0.8,7,8.37,6.64
50433,3.0,0.8,7,8.4,6.65
50434,3.0,0.9,7,8.39,6.63
50435,3.0,0.8,7,8.34,6.61
50436,3.0,1.1,7,8.28,6.57
50437,3.0,1.0,7,8.21,6.53
50438,3.0,0.9,7,8.15,6.51
50439,3.0,0.9,7,8.04,6.48
50440,3.0,1.0,7,7.89,6.46
50441,3.0,1.0,7,7.83,6.46
50442,3.0,1.1,7,7.8,6.47
50443,3.0,1.2,7,7.79,6.49
50444,3.1,1.3,7,7.79,6.51
50445,3.1,1.5,7,7.82,6.56
50446,3.2,1.7,8,7.89,6.62
50447,3.3,1.9,8,7.97,6.69
50448,3.4,1.8,8,8.08,6.75
50449,3.4,1.5,8,8.15,6.8
50450,3.4,1.3,8,8.19,6.83
50451,3.5,1.4,8,8.25,6.89
50452,3.5,1.4,8,8.35,6.97
50453,3.5,1.4,8,8.42,7.05
50454,3.6,1.9,8,8.47,7.11
50455,3.8,2.2,5,8.52,7.21
50456,4.0,2.2,5,8.67,7.4
